name,sku,price,stars,link,image_url,reviews,seller,category,description 
Fenugreek Seeds - 100g,2607391,"1,350",5,https://www.konga.com/product/fenugreek-seeds-100g-2607391,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/F/e/Fenugreek-Seeds---100g-7779009.jpg",3,konga,health and beauty,"Skin Benefits	1. Have Anti-Aging Effects		Fenugreek seeds can have surprising benefits for your skin, including eliminating the signs of aging like wrinkles and fine lines.	What You Need	1 tablespoon fenugreek seeds soaked overnight	1 tablespoon plain yogurt	What You Need To Do		Blend the fenugreek seeds and yogurt till a smooth paste is formed.	Apply this paste on your face.	Keep it on for 30 minutes and then rinse with cold water.	Why Does It Work	Germinated fenugreek seeds show a significant amount of antioxidant activity and fight the free radicals that accelerate the process of aging	Yogurt has lactic acid that gently exfoliates your skin (). It also leaves your skin feeling smoother and softer.	2. Cure Acne	Those who are suffering from acne can give fenugreek seeds a try because they are very effective in .	What You Need	4 tablespoons fenugreek seeds soaked overnight in water	4 cups water	What You Need To Do	Add the fenugreek seeds to water and let it simmer for 15 minutes.	Strain the water and let it cool.	Using a cotton wool, dab the water onto your face twice a day. Store the excess in the refrigerator.	Why Does It Work	Fenugreek has a compound named diosgenin that has anti-inflammatory and antibacterial properties. This helps fenugreek fight against acne.	3. Moisturize Skin	Fenugreek seeds can help moisturize and nourish your .	What You Need	1 teaspoon fenugreek seed powder	1 tablespoon water	What You Need To Do	Mix fenugreek powder and water to make a smooth paste.	Using a cotton ball, apply the paste all over your face.	Keep it on for half an hour. Rinse with water.	Why Does It Work	Fenugreek seeds prevent your skin from getting coarse or dry. The slippery texture moisturizes your skin ().	Hair Benefits	4. Prevent Hair Loss	Fenugreek is extremely effective in strengthening the hair from the roots and treating follicular problems.	What You Need	1 tablespoon fenugreek seeds	1 cup coconut oil	What You Need To Do	Place the coconut oil and fenugreek seeds in a mason jar. Seal the jar and store it for three weeks in a cool place, away from direct sunlight.	Strain the oil and use it for oil massages.	Why Does It Work	Fenugreek seeds have hormones that help . They are a good source of protein and nicotinic acid that strengthen the hair shaft and prevent breakage.	5. Add Shine	To make your and glossy, try using a fenugreek hair mask.	What You Need	2 tablespoons fenugreek seeds	1 cup water	What You Need To Do	Soak the whole ground seeds in boiling water and leave them overnight.	When the seeds turn slimy to touch, grind them into a paste. Apply the mixture on your scalp and roots, and then along the whole length of your hair.	Keep it on for 30 minutes and wash it off.	Why Does It Work	Fenugreek seeds contain lecithin, an emulsifying substance (). When soaked in water, the seeds produce a slippery substance that imparts shine to your hair.	6. Fight Dandruff	Dandruff is a common hair ailment, and it generally surfaces during winter.	There are various treatments and procedures to treat dandruff. One of the most basic and effective cures is using methi seeds. They are also an effective cure for dry scalp and dermatitis.	Why Does It Work	Dandruff is usually caused by a dry scalp or fungal infection. Fenugreek helps remove dandruff	7. Prevent Premature Graying	A part of folk medicine, fenugreek seeds have been used for a long time to prevent the graying of hair.	Why Does It Work	Fenugreek seeds have properties that help hair retain its pigment (). This helps delay graying."
"Nivea Silver Protect Anti-Perspirant Roll-on For Men, 48h - 50ml (Pack Of 6)",NI394ST0KZCH0NAFAMZ,"3,300",4.3,https://www.jumia.com.ng/nivea-silver-protect-anti-perspirant-roll-on-for-men-48h-50ml-pack-of-6-44414253.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/35/241444/1.jpg?7260,3,jumia,health and beauty,"	Fights body odour	Anti-bacterial formula with silver ions	48h anti-perspirant protection & NIVEA MEN Care Complex	Skin tolerance dermatologically proven	What’s in the box	6 Pack Silver Protect Anti-Perspirant Roll-on for Men, 48h - 50ml"
Duoya New Alloy Pendant Ladies Bracelet Watch,DU684AC1II0FLNAFAMZ,"1,050",4.3,https://www.jumia.com.ng/duoya-new-alloy-pendant-ladies-bracelet-watch-33693519.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/539633/1.jpg?0461,59,jumia,fashion,	Applicable group: female			Style: fashionable			Movement type: quartz			Origin: China			Thickness :10 mm			Dial diameter :31 mm			Crown type: normal	What’s in the box	1 * watches
"Godox Octagon Softbox 95cm 37"" with Bowens Mount for Studio Strobe Flash Light",2915059,"15,500",5,https://www.konga.com/product/godox-octagon-softbox-95cm-37-with-bowens-mount-for-studio-strobe-flash-light-2915059,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/O/c/Octagon-Softbox-95cm-37-with-Bowens-Mount-for-Studio-Strobe-Flash-Light-8026207_1.jpg",1,konga,electronics,"This is the perfect addition to your studio and strobes. Softbox diffuses the strobe flash giving you that perfect even lighting you need for the best shots possible. Skin tones come to life and blemishes fade away. Colors pop and your shots can go to new levels or professionalism with a good softbox.	With Standard size Bowens speed mounts, this hiqh quality softbox fits right in any studio.	The large size of the softbox makes it desirable for fashion photography, portraits and medium to large sized product shots.		SPECIFICATION	Size: 95cm / 37""	Speedring: Bowens Mount	CONTAINS	1 x 37"" / 95cm Octagon Softbox	1 x Translucent diffusing panel	1 x Bowens Mount Speedring	1 x Carrying bag	NB: The strobe head and light stand is not included."
Rts 512GB USB Flash Drive Pendrive Memory USB 3.0,RT806EL0YSTAQNAFAMZ,"2,910",3.8,https://www.jumia.com.ng/512gb-usb-flash-drive-pendrive-memory-usb-3.0-metal-pen-drive-memoria-u-stick-pendrives-u-disk-blue-rts-mpg1131321.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/58/451282/1.jpg?6802,159,jumia,computing,"	Brand name: Kingston	Encryption: no	Product weight: 20G interface	Type: USB 3.0	Packing: Yes	Style: fingers, rectangles, car keys, sticks, lanyard.	Model: DTSE9 512GB	Material: Metal	Product type: flash disk	What’s in the box	1 x flash drive"
Polystar 40-Inches Smart Curved TV With Netflix (1year Warranty),PO437EL0NQ3QQNAFAMZ,"86,000",5.0,https://www.jumia.com.ng/polystar-40-inches-smart-curved-tv-with-netflix-1year-warranty-47094893.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/849074/1.jpg?2231,2,jumia,electronics,"	40 INCH LED TV	CURVED	SMART	4K ULTRA SLIM	USB, AV, HDMI.	What’s in the box	Polystar 40-Inch Curved Smart LED TV"
"Binatone Heavy Duty Wall Fan 18"" Inches WF-1805.- Black",BI681HL17914INAFAMZ,"16,990",4.4,https://www.jumia.com.ng/heavy-duty-wall-fan-18-inches-wf-1805-binatone-mpg256711.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/72/64485/1.jpg?5195,70,jumia,home and office,	High-efficiency Anti-rust Aluminum Blades	Extra Powerful wall fan	Pull cord for oscillation	3-speed control with pull cord	145 Rib safety grill	Long-life motor	Sturdy	Strong air delivery	Twin pull cords for speed & oscillation	145 rib safety grill	Power 60W	Specifications	SKU: BI681HL17914INAFAMZ	Area of Use: Living Room|Dining Room|Bedroom|Home Office|Kids Room	Color: BLACK	Model: WF-1805	Product Line: GLOBAL APPLIANCE NIG LTD	Weight (kg): 3
 Bluetooth Earphone For IOS And Android Devices,GE779MT091M0MNAFAMZ,"2,995",3.5,https://www.jumia.com.ng/generic-bluetooth-earphone-for-ios-and-android-devices-43719151.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/15/191734/1.jpg?4087,59,jumia,phones and tablets,	High Definition Sound	Easy to Pair with any Bluetooth enabled Devices	Very Light Weight	5-6 hours of play time or Call	Sports Friendly	What’s in the box	1 x Pairs of  Mini Wireless Bluetooth Earphones/Earbuds	1 x Wireless Charging Case	1 x Cable
Huawei Y6 Prime 2019- 32GB ROM-2GB RAM-13MP- 4G LTE-Fingerprint-Amber Brown,4298544,"43,999",5,https://www.konga.com/product/huawei-y6-prime-2019-32gb-rom-2gb-ram-13mp-4g-lte-fingerprint-amber-brown-4298544,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/P/W/67343_1556055612.jpg",1,konga,phones and tablets,"NETWORK	LAUNCH   2019, March	Available. Released 2019, March	BODY   156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in)	150 g (5.29 oz)	Front glass, plastic body	Dual SIM (Nano-SIM, dual stand-by)	DISPLAY   IPS LCD capacitive touchscreen, 16M colors	6.09 inches, 91.0 cm (~79.2% screen-to-body ratio)	720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)	PLATFORM   Android 9.0 (Pie); EMUI 9	Mediatek MT6761 Helio A22 (12 nm)	Quad-core 2.0 GHz Cortex-A53	PowerVR GE8320	MEMORY   microSD, up to 512 GB (dedicated slot)	32 GB, 2 GB RAM	MAIN CAMERA   13 MP, f/1.8, PDAF	LED flash, HDR, panorama	[email protected]	SELFIE CAMERA   8 MP, f/2.0	LED flash	[email protected]	SOUND   Yes	Yes	Active noise cancellation with dedicated mic	COMMS   Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot	4.2, A2DP, LE	Yes, with A-GPS, GLONASS, BDS	FM Radio, built-in antenna	micro USB 2.0	FEATURES   Fingerprint (rear-mounted), accelerometer, proximity	BATTERY   Non-removable Li-Ion 3020 mAh battery	MISC   Midnight Black, Sapphire Blue, Amber Brown	MRD-LX1F"
Tcb TCB No Base Creme Relaxer Regular - 212g (pack Of 2),TC282HB0HEHQSNAFAMZ,820,4.3,https://www.jumia.com.ng/tcb-tcb-no-base-creme-relaxer-regular-212g-pack-of-2-25692292.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/29/229652/1.jpg?3208,46,jumia,health and beauty,	.Strengthens & Protects Hair while effectively relaxing it.Higher amounts of protectant relieves scalp irritation. No Base’ relaxer – can be applied straight from cup. No activator needed. Comes with Free Neutralizing shampoo included.	What’s in the box	Two 212g of Regular Creme Relaxer with 2 free Neutralizing shampoo
 Men Causal Loafers Shoes- Beige,FA203SH1GV8MXNAFAMZ,"2,810",3.8,https://www.jumia.com.ng/fashion-men-causal-loafers-shoes-beige-16579788.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/88/797561/1.jpg?7018,72,jumia,fashion,"	Ventilation & Lightweight:The Rubber material for sole injection has light weight bring the benefits of health care barfeet with breathablity, Deodorization,Anti-Odor ,sweat-Absorbant.It is flexible and convenient to wear and take off. Making your feel very comfortable.	Design:round toe cap shoes makes your feet comfortable when walking	Soft and comfortable: Anti-slip, shock absorption, light and soft, breathable, wearable and look fantastic	Durabilit:Good resistance to pressure and firmly Handmade Sewing keeps the long service life.	Rubber outsoles pods for traction	What’s in the box	One Pair of Shoes"
"TCL 40-Inch Android Smart FHD TV + 12 Months Warranty (Free Delivery To Lag,Abj,Rivers,Edo,Delta,Kwara,Ondo,Ekiti,Oyo,Ogun Only)",TC984EL0N27X3NAFAMZ,"105,880",4.6,https://www.jumia.com.ng/tcl-40-inch-android-smart-fhd-tv-12-months-warranty-free-delivery-to-lagabjriversedodeltakwaraondoekitioyoogunonly-34743783.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/38/734743/1.jpg?8721,13,jumia,electronics,	12 Months Warranty		Certified Android Smart TV	OS - Android O		Resolution: 1920 x 1080 FHD	Certified Netflix	Certified Youtube		Wi-Fi - 2.4 GHz	Bluetooth	HDMI	USB		PVR	Dolby Digital	Thin Bezel	What’s in the box
Unbranded USB 2.0 External SATA Hard Disk Drive Case Enclosure,2716596,"1,800",5,https://www.konga.com/product/unbranded-usb-2-0-external-sata-hard-disk-drive-case-enclosure-2716596,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/T/V/67917_1557846671.jpg",6,konga,computing,"Features:	2.5"" SATA HDD Enclosure, Black	--High-speed external storage system for 2.5 inch hard disk drive	-Converts your 2.5 inch Hard Drive Disc into an External hard drive for more flexibility and convenience.	-Fits all the 2.5 inch SATA hard drive disk	-Easy Portability and installation	-Supports Plug & play and Hot-swapping	-The transmission interface conforms to the standard specifications of USB 2.0 / SATA, and is compatible with the USB 1.1 interface.	-Special shock absorber device which enhances the protective effects.	-Plug and Play	USB 2.0 high speed data transfer up to 480 Mbps	Made strong with Aluminum Magnesium alloy Material	Case Size: 130 x 77 x 15 mm	NOTE: Interior Dimension 101 x 70 x 10 mm (Thicker Older models might not fit)	Support High-speed Interface	Use USB 2.0 Interface	480Mbps data processing speed	Quck, Reliable, Portable and Secure	Storage Volume: 120GB, 160GB, 250Gb, 320GB, 500GB, 750GB	Turning Speed: 4200rpm, 5400rpm, 7200rpm	Connectors		External Power and Data - High speed USB 2.0 mini-5pin	Internal Power and Data - SATA (Serial ATA)		Package Includes	2.5-inch USB 2.0 External Aluminum HDD Enclosure	USB Cable	Dust free carrying case	Mini screws	Supports Windows 98 / ME / 2000 / XP / Vista / 7, Mac OS 8.6 or up.	Color: Black"
ITK Boombox 50W Heavy Bass Bluetooth Outdoor Portable Speaker,GE779EL0QPQSONAFAMZ,"10,103",3.3,https://www.jumia.com.ng/itk-boombox-50w-heavy-bass-bluetooth-outdoor-portable-speaker-44117844.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/871144/1.jpg?4524,1,jumia,phones and tablets,"	With USB/TF/AUX /FM /BT/Microphone	play MP3 format music from TF,USB,AUX.	With FM raido  (87.5-108MHz).	With Bluetooth 5.0V, hands free	Play time : 10 hours .  Charging : 2.5hours	What’s in the box	Speaker x 1Charging Cable x 1Manuel  x 1Microphone X 1Remote x 1"
Binatone Typhoon Series 20 Inches Stand Fan TS-2020,BI681HL154C7SNAFAMZ,"21,990",4.4,https://www.jumia.com.ng/typhoon-series-20-inches-stand-fan-ts-2020-binatone-mpg249835.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/69/066712/1.jpg?5420,87,jumia,home and office,"	Power: 100W	High-efficiency 5-fin blades	3-speed selector	Swivel and height adjustment	Sturdy build, Safety grill	Long life motor	Height adjustable to 1.5m	Wide angle air diffuser	Specifications	SKU: BI681HL154C7SNAFAMZ	Area of Use: Home Office	Color: Multi	Model: TS-2020	Product Line: Global Appliances NIG Limited	Weight (kg): 2.5"
Adjustable Desktop Cellphone Tablet Stand Holder - Pink,4526060,"1,999",5,https://www.konga.com/product/adjustable-desktop-cellphone-tablet-stand-holder-pink-4526060,"https://www-konga-com-res.cloudinary.com/w_auto,f_auto,fl_lossy,dpr_auto,q_auto/media/catalog/product/H/V/70742_1572437276.jpg",1,konga,phones and tablets,"Hands Free Phone & Tablet Stand Absolutely free your hands! With this Your Shine cell phone stand tablet stand you don't have to hold the devices all the time! Our cell phone holder will make your digital life much more convenient in the office,read online recipe in the kitchen,at home or on the dining table,particularly you can still use it when your devices are charging. This adjustable cell phone stand is smooth but very stable at the viewing angle you choose.	Adjustable Multi-Angle & Universal Compatibility Unlike the other cell phone stands that only have one rotation for angle adjustment,our cell phone stand features a Dual 270 degree multi-angle adjustable and ideal for using Facetime and YouTube,easy to read message,emails,facebook,instagram,cooks from a recipe online at very comfortable angle.Our cell phone holder can compatible with most cell phones and tablets below 10inch(within 13mm thinkness),plays a good role to easy your life.	Excellent Stability & Foldable Cell Phone Holder Unlike the other cell phone holder that can not fold,our YoShine cell phone holder can be folded completely to save space when you go out or traveling. This cell phone stand is premium and high-density aluminum alloy material with elegant smooth edge; Our cell phone holder is designed on a low center of gravity and heavy enough to hold your phones and tablets very solid and sturdy on your desktop,never drop your phone or tablets.	Anti-Slip & Anti-Scratch Protected Phone Stand The YoShine desk cell phone stand tablet mount has bumper pads on the two holding arms to avoid scratching of your devices; The rubber padding on the bottom of the cell phone holder allows you to tap on the phone without slipping or tipping over; Our adjustable cell phone stand iphone stand tablet stand is your best ideal gift choice for family and friends,you won't regret.Go and get your lovers a big surprise!"
Nivea Sensitive After Shave Balm For Men - 100ml (Pack Of 3),NI394ST0NG1AONAFAMZ,"3,600",4.5,https://www.jumia.com.ng/nivea-sensitive-after-shave-balm-for-men-100ml-pack-of-3-44397393.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/39/379344/1.jpg?7586,2,jumia,health and beauty,"	Calms and soothes irritation instantly	Alleviates skin redness and dryness	0% alcohol, no burning	Quick absorbing and non-greasy	Dermatologically approved by men with sensitive skin	What’s in the box	3 Pack Sensitive After Shave Balm for Men - 100ml"
Zealot ZEALOT B19 Bluetooth Headphones Wireless Stereo Earphone Headphone With Mic Headsets Micro-SD Card Slot FM Radio For Phone & PC(#Black),ZE551EL0VVOVBNAFAMZ,"9,000",5.0,https://www.jumia.com.ng/zealot-zealot-b19-bluetooth-headphones-wireless-stereo-earphone-headphone-with-mic-headsets-micro-sd-card-slot-fm-radio-for-phone-pcblack-36664535.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/546663/1.jpg?2335,1,jumia,electronics,"	Sensitivity:78±3db	Plug Type:Wireless	Function:For Mobile Phone,Common Headphone	Support APP:No	Frequency Response Range:20-20000Hz	Line Length:None	Vocalism Principle:Other	Active Noise-Cancellation:No	Support Apt-x:No	Volume Control:Yes	Style:Headphone	Connectors:None	Waterproof:No	Is wireless:Yes	Support Memory Card:Yes	With Microphone:Yes	Control Button:Yes	Model Number:Zealot B19	Communication:Wireless+Wired	Resistance:32Ω	Wireless Type:bluetooth	Connectors:AUX	Time to market:2016	FM:Yes	What’s in the box	1X ZEALOT B19 Bluetooth Headphones Wireless Stereo Earphone Headphone with Mic Headsets Micro-SD Card Slot FM Radio For Phone & PC"
