name,sku,price,stars,link,image_url,reviews,seller,category,description 
Zahidi-Vita Plus Zahidi-Vita Plus For Big Hip & Butt.,AP776HB11T0SJNAFAMZ,"1,900",3.8,https://www.jumia.com.ng/zahidi-vita-plus-for-big-hip-butt.-april-30th-mpg1178011.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/499843/1.jpg?3584,6,jumia,health and beauty,	Bigger Buttocks	Wider HipsErases	CelluliteEradicate	Stretch marks	it keep healthy look	What’s in the box	Zahidi-Vita Plus for big Hip & Butt X2
 Lightweight Breathable Sneakers - Grey,FA203SH1DPS6GNAFAMZ,"7,800 - ₦ 9,800",4.1,https://www.jumia.com.ng/fashion-lightweight-breathable-sneakers-grey-40140538.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/83/504104/1.jpg?8538,7,jumia,fashion,	Mesh lining	Padded collar	Colour: Grey	Anti-slip sole	Lightweight outsole	Lace-up fastening	Specifications	SKU: FA203SH1DPS6GNAFAMZ	Heel Type: Mid	Shoe type [P]: Mens Casual Shoes	Color: Grey	Main Material: Fabric EVA	Model: Sport Shoes	Product Line: hanzifeng	Weight (kg): 2
 A1 Bluetooth Smart Wrist Wrist Watch SIM Whatsapp- Black,GE779EA12SXZKNAFAMZ,"3,500",4.7,https://www.jumia.com.ng/generic-a1-bluetooth-smart-wrist-wrist-watch-sim-whatsapp-black-42857156.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/65/175824/1.jpg?9265,3,jumia,phones and tablets,"	Specifications:	LCD: 1.54inch TFT High Definition LCD	Watch Surface Size: 6.5cm*4cm(L*W)	Thickness: 1.4cm	The Adjustable Length of Strap: 21cm-26cm	Net Weight: 60g	Resolution: 240 x 240 pixel	Bluetooth: 4.0 Version	Camera: 1.3M	Battery: 500mAh Polymer Battery	Standby Time: >1 Week Without BT Connected And > 3 Days When BT Connected	Capacity: Support 32GB The Max Micro SD Card (Not Included with the Product)	Language: English, German, French, Italian, Spanish, Greek, Arabic	What’s in the box	1 x Smart Watch	1 x USB Cable	1 x User Manual"
O Two O Waterproof Long-lasting Pen Fast Dry Black Eyeliner Pencil,GE779HB1FA77ENAFAMZ,910,5.0,https://www.jumia.com.ng/waterproof-long-lasting-pen-fast-dry-black-eyeliner-pencil-o-two-o-mpg1198029.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/136314/1.jpg?3454,1,jumia,health and beauty,"	Smooth and fine texture is easy to color and will provide an exquisite and charming eye makeup.	Can help to create bright and delicate eyes makeup.	Waterproof, oilproof and sweatproof formula will give you a perfect cool eyeliner without shading makeups.	Soft and smooth pen tip, skin-friendly, comfortable and easy to makeup.	Suitable for parties, fashion show, daily use, etc.	Specifications	SKU: GE779HB1FA77ENAFAMZ	Skin Type: All Skin Types	Color: Black	Model: O.TWO.O Specialty Store	Weight (kg): 0.0463"
Duoya Ladies Fine Leather Band Braided Quartz Watches-white,FA203AC0T9ISJNAFAMZ,790,3.5,https://www.jumia.com.ng/duoya-ladies-fine-leather-band-braided-quartz-watches-white-32135194.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/49/153123/1.jpg?7632,23,jumia,fashion,			Reasonable price	Durable and practical	Top Sales Item	Big Discount	Best Material	Fast Delivery	After testing & Good Service	Big Demand	What’s in the box	1 x DUOYA Watch
Apple IPhone 5S 16GB Gold 4G LTE Without Fingerprint (Refurbishment) 4-inch Screen (Gift：accessories),AP044MT0VZ7U6NAFAMZ,"25,000",4.0,https://www.jumia.com.ng/apple-iphone-5s-16gb-gold-4g-lte-without-fingerprint-refurbishment-4-inch-screen-giftaccessories-41211735.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/711214/1.jpg?1016,2,jumia,phones and tablets,"	Other than not being able to unlock it with a fingerprint, its other features are working normally	4G LTE	Buy a complete set of accessories,	high quality mobile phone,	fast running speed,	high-end processor technology,	large memory,	very thin body,	light weight,	good feel,	high-end luxury,	classic works of iphone	What’s in the box	1 x box1 x Mobile phone,1 x Card pin，1 x earphone, 1 x data cable,1 x charging head1 x protective film1 x Screen protector"
" 10"" Deep Curls Human Hair Wig",GE779ST0LBKUWNAFAMZ,"3,999",3.0,https://www.jumia.com.ng/generic-10-deep-curls-human-hair-wig-48121853.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/35/812184/1.jpg?2661,2,jumia,health and beauty,"	Good quality human hair	No tangle no shedding	Can be wash, dye, perm, straighten, styled and curled	Last lasting even few years with good care	Good quality Swiss Lace	Good use for money	A full hair makeover	What’s in the box	A 3 parting closure +3 hair bundles"
 Hand-knitted Men's Leather Boots Shoes Men's Boots Martin Boots-black,FA203AC0J531PNAFAMZ,"7,559 - ₦ 8,315",4.1,https://www.jumia.com.ng/fashion-hand-knitted-mens-leather-boots-shoes-mens-boots-martin-boots-black-33994123.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/32/149933/1.jpg?4138,45,jumia,fashion,"	.Gender: Male	Applicable age: Adult	Project Type: Shoes	Pattern type: Multicolor	Occasion: Casual, daily	Style: Stylish, casual style	Upper material: Cloth	Features: light weight, breathable	What’s in the box	1 x Shoes"
Detox Yoni Pearls For Vagina Clean,DE388ST0UCYQ2NAFAMZ,900,4.2,https://www.jumia.com.ng/detox-yoni-pearls-for-vagina-clean-45339905.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/50/993354/1.jpg?5732,14,jumia,health and beauty,"	With Clean Point Yoni Detox Pearls, you can say GOODBYE to:		Vagina Odour and Itching	Vagina Dryness and Looseness	Cervical Erosion	Yeast Infection	Bacterial Vaginosis	Abnormal Discharge	Cysts	Fibroids	Endometriosis	Heavy Menstrual and irregular Cycles	Bartholin's Cysts	Hysterectomy	Uterine Bleeding	Fungal Vaginitis	Tubal Blockage	Trichinomas Vaginitis	Specifications	SKU: DE388ST0UCYQ2NAFAMZ	Product Line: Reliable God Supermarkets	Weight (kg): 0.1"
 Belt Watch Woven Leaves,FA203AC0IHSCNNAFAMZ,890,3.4,https://www.jumia.com.ng/fashion-belt-watch-woven-leaves-38926013.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/31/062983/1.jpg?5884,7,jumia,fashion,	Reasonable price	Durable and practical	Top Sales Item	Big Discount	Best Material	Fast Delivery	After testing & Good Service	Big Demand	What’s in the box	1 X Watch
 Ear Piercing Gun Set Safety Ear Nose Navel Body Piercing,GE779HB0S75UENAFAMZ,"1,560",4.8,https://www.jumia.com.ng/generic-ear-piercing-gun-set-safety-ear-nose-navel-body-piercing-41436374.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/47/363414/1.jpg?4553,5,jumia,health and beauty,"	Easy to operate, easy to locate the pinpoint where you want accurately with a marker pen.	Professional ear piercing gun, make holes on your ears and nose, painless and safe.	Innovative shaped head of firing pin provides improved vision when piercing.	With 98pcs ear studs and one pack of silicone ear plugs, practical to use.	Portable carrying case, durable and high quality metal material.	Easy to operate, easy to locate the pinpoint where you want accurately with a marker pen.	What’s in the box	,1 x Ear Piercing Gun,1 x Marker Pen,1 x Storage Case With Mirror,98 x Ear Studs (Random Color),1 Pack x Silicone Ear Plugs"
 300Pcs Women Mini Small Black Rubber Hair Elastic Braids Plaits Braiding Band,GE779AC0M61F7NAFAMZ,"1,000",3.0,https://www.jumia.com.ng/generic-300pcs-women-mini-small-black-rubber-hair-elastic-braids-plaits-braiding-band-13333273.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/37/233331/1.jpg?5517,7,jumia,health and beauty,	Shows you amazing hair	Show your beauty	Designed to provide you with beautiful curly hair in a simpler and safer way	What’s in the box	100	x Rubber Elastic
 Classy Male Basket Cover Pam,FA203FS06B6SSNAFAMZ,"6,950",4.0,https://www.jumia.com.ng/classy-male-basket-cover-pam-fashion-mpg1215579.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/599724/1.jpg?5786,1,jumia,fashion,	Classy and unique handmade design. Made of high quality foreign upper leather. Made of quality foreign leather lined insole. Made of quality foreign Nora outer sole. Made of quality foreign crape outer top heel.	Specifications	SKU: FA203FS06B6SSNAFAMZ	Color: Black	Main Material: Pure foreign leather	Model: Classic palm slippers	Product Line: Desoye Stores	Weight (kg): 0.2
Andrea 3 X Hair Growth Serum,AN723HB1BC0VMNAFAMZ,"1,245",2.5,https://www.jumia.com.ng/andrea-3-x-hair-growth-serum-26920597.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/79/502962/1.jpg?0546,2,jumia,health and beauty,	best product for hair	Specifications	SKU: AN723HB1BC0VMNAFAMZ	Product Line: zee world collection	Weight (kg): 0.1
 Crossed Leather Slippers-Black,FA203FS10DMT4NAFAMZ,"2,499",4.7,https://www.jumia.com.ng/fashion-crossed-leather-slippers-black-46220116.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/61/102264/1.jpg?3554,3,jumia,fashion,	Colour: Black	Flat Soles	Slip-On	Versatile Design	Unique	Leather	Specifications	SKU: FA203FS10DMT4NAFAMZ	Color: Black	Main Material: Leather	Model: Crossed Leather Slippers-Black	Production Country: Nigeria	Product Line: Shollas Footies	Weight (kg): 0.4
Fresh Look Colorblends Contact Lens + 120ml Solutions - Hazel,FR134HB0VPSTQNAFAMZ,"2,000",3.7,https://www.jumia.com.ng/colorblends-contact-lens-120ml-solutions-hazel-freshlook-mpg73255.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/271854/1.jpg?0506,35,jumia,health and beauty,	Contains a disposable lens case	Contains a contact lens fixer	It's your everyday secret to a beautiful	It helps you stand out	It gives you a sexy look	It changes your eye color subtly while retaining your eyes natural appearance	It works on even the very dark eyes	2 pcs in a box	Specifications	SKU: FR134HB0VPSTQNAFAMZ	Product Line: Optics Emporium	Weight (kg): 0.5
 New Caribbean Female Flat Shoe - Black,FA203SH0QW54LNAFAMZ,"3,499",4.5,https://www.jumia.com.ng/fashion-new-caribbean-female-flat-shoe-black-35696154.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/45/169653/1.jpg?8725,134,jumia,fashion,	Material - Leather	Pattern: Pencil Toe		Color - Black		Trendy	Classy	Unique	Comfortable	Affordable	Specifications	SKU: FA203SH0QW54LNAFAMZ	Fastening: Slip on	Heel Type: Flat	Shoe type [P]: Flats	Color: Black	Main Material: Leather	Product Line: Must have	Weight (kg): 0.5
Womage Simple Chain Wrist Watch For Men,WO198AC1IRTI4NAFAMZ,"2,950",4.8,https://www.jumia.com.ng/womage-simple-chain-wrist-watch-for-men-21279919.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/997212/1.jpg?6519,6,jumia,fashion,	Stylish	Trendy	Light and durable	What’s in the box	WoMaGe Wrist Watch
Defacto Printed Slim Fit Sweatshirt,DE820MW0BMWCWNAFAMZ,"1,184",3.6,https://www.jumia.com.ng/defacto-printed-slim-fit-sweatshirt-44144591.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/19/544144/1.jpg?1168,5,jumia,fashion,	Knitted	Fit: REGULAR FIT	Made to Fit	Easy to Wear	Trendy	Specifications	SKU: DE820MW0BMWCWNAFAMZ	Color: BLACK	Main Material: ShellFabric1 Cotton 100%	Product Line: DeFacto- COD	Weight (kg): 0.1
Estellapride Jojoba Oil (8 Ounces).,ES564HBAD8E4NAFAMZ,"2,500",4.1,https://www.jumia.com.ng/estellapride-jojoba-oil-8-ounces.-150844.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/44/8051/1.jpg?8016,23,jumia,health and beauty,	Contains essential vitamins and minerals	Moisturizes and softens the skin	Compatible with all hair types	Eliminates dandruff	Softens the hair and prevents hair breakage	Effective moisturizer for sensitive skin	Hypo-allergenic	Will not cause reactions on the skin	Specifications	SKU: ES564HBAD8E4NAFAMZ	Skin Type: All Skin Types	Product Line: Estella's Pride LImited	Weight (kg): 0.2	Shop Type: Market Corner
 INS Men Slippers Summer Beach Sandals Shoes Men- White,FA203SH065219NAFAMZ,"4,040 - ₦ 5,800",3.7,https://www.jumia.com.ng/fashion-ins-men-slippers-summer-beach-sandals-shoes-men-white-31631301.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/10/313613/1.jpg?3996,3,jumia,fashion,"	Department Name:Adult	Season:Spring/Autumn/Summer/Winter	Insole Material:Rubber	Upper Height:Low	Upper Material:Leather	Item Type:Sneakers,Loafers,Casual	Shoe Width:Medium(B,M)	Feature:Breathable,Massage			Color:Beige,Black,Blue,Brown,Gold,Green,Grey,Multi,Orange,Pink,Purple,Red,Silver,White,Yellow	Brand:Fashion,OE,MADE,Longo,MOFFI,Zant,Tauntte,HZB,Generic,Mayzero,SPORT,	FLANGESIO,Sxing,Mykhaki,AFS FASHION,New Balance,Flame,Shifuren,Skechers,	Adidas,HZD,MOFFI,SocNoDn,GTS,Natives,EMSMAX,Nike,CSTXHD,Altra Footwear,	BALAN,Glorystar,Fasfion,Puma,Zara,Demaxs,Yingwoo,Lacoste,Rong Chen,RTS,Merrel,FRYE,	Polo Ralph Lauren,Reebok,Aston Paris,Rock,Saucony,Sperry,Timberland,Tomy Takkies,Y8,	Vans,Holife,Gola,,Double,Leoson,TOMS,Propet,Asics,BlueLife,DC,Zappos,Salewa,Salomon,	GSmart,Etnies,Trendsetters,Calvin Klein,Clear Weather,KEEN,Diadora,Keen Utility,	Clarks,Dazzle,Boohoo,Amitofo,Veron,Vigo,Rino,Seavees,Depally,Best,	style shoes:Fashion Sneakers,Loafers & Slip-Ons,Sandals,Athletic,Boots,Outdoor,Slippers,Espadrillers.	What’s in the box	1 x Pair of Shoes"
Mini Focus Top Luxury Brand Watch Famous Fashion Women Quartz Watches Wristwatch Gift For Female Rose Gold,MI139AC19A03DNAFAMZ,"3,440",4.1,https://www.jumia.com.ng/mini-focus-top-luxury-brand-watch-famous-fashion-women-quartz-watches-wristwatch-gift-for-female-rose-gold-10494067.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/76/049401/1.jpg?2860,204,jumia,fashion,"	100% New with tag and high quality;	Working Sub-dial and Diamonds Hour Marked;	3ATM/30M Water Resistant(not for shower,swimming and diving);	Quality Zinc Alloy Gold / Rose Gold / Silver / Black Case;	Quality Stainless Steel Watchband;	What’s in the box	1 x MINI FOCUS Watch	1 x MINI FOCUS Box"
WhiteLight Teeth Whitener Solution Pack,WH284HB0I4CR7NAFAMZ,"1,500",3.3,https://www.jumia.com.ng/whitelight-teeth-whitener-solution-pack-34263403.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/30/436243/1.jpg?5846,3,jumia,health and beauty,"	Whiten Teeth Using light technology	Fast, Convenient, and easy to use	Targets & Removes tough stains, easy to maintain for long lasting results.	Suitable for using at home and anywhere	Teeth whitening in 10 minutes	NOTE: Please remember to remove the battery protector which  safeguard the battery against running flat before use.	Specifications	SKU: WH284HB0I4CR7NAFAMZ	Skin Type: All Skin Types	Product Line: Exto Global	Weight (kg): 0.5"
Beauty Formulas Konjac Bamboo Charcoal Facial Sponge,BE302HB0TFF0HNAFAMZ,"1,000",3.8,https://www.jumia.com.ng/beauty-formulas-konjac-bamboo-charcoal-facial-sponge-16182494.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/49/428161/1.jpg?3467,27,jumia,health and beauty,"	Extra sift texture, gently exfoliates		Ideal for delicate and sensitive skin		Naturally sustainable	Specifications	SKU: BE302HB0TFF0HNAFAMZ	Skin Type: All Skin Types	Product Line: Paxo health and beauty company	Weight (kg): 0.5"
" Men Denim Jeans Jacket Jackets Coat Slim Fit Rivet,Red",FA203AA0OIZJRNAFAMZ,"7,899",5.0,https://www.jumia.com.ng/fashion-men-denim-jeans-jacket-jackets-coat-slim-fit-rivetred-36669114.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/196663/1.jpg?5803,1,jumia,fashion,"	Name: Men's fashion Denim Jacket with rivet	Material: Denim Jeans	Style: Regular style	Features: Comfortable,Beathable.NO balls,No fade,No falling,easy to match any Tops	Occasions: Causal wearing	Color: As main picture shows(Total three colors as Red,Yellow,White and Black,please find the other two colors in our store directly)	Size: EU size S,M,L,XL,XXL,3XL (UK6,8,10,12,14,16)	What’s in the box	a denim jacket"
 Waterproof Glitter Eye Shadow Long Lasting Soft Eyeliner Pen,FA203HB02LJ52NAFAMZ,440,2.5,https://www.jumia.com.ng/fashion-waterproof-glitter-eye-shadow-long-lasting-soft-eyeliner-pen-41836340.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/04/363814/1.jpg?0390,4,jumia,health and beauty,	Reasonable price	Durable and practical	Top Sales Item	Big Discount	Best Material	Fast Delivery	After testing & Good Service	Big Demand	What’s in the box	1 Piece X  Shimmer Eyeshadow Stick
Durex B Close Condoms - 3 Packs Of 3,DU720HB0W4VPLNAFAMZ,680,4.4,https://www.jumia.com.ng/durex-b-close-condoms-3-packs-of-3-33457935.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/53/975433/1.jpg?2365,46,jumia,health and beauty,	Normina width: 52.5mm	Easy-On shaped and extra lubrication	Transparent	Dermatologically tested and 100% electronically tested	What’s in the box	3 packs each contains 3 pieces (3 X 3 = 9 Condoms) of Durex B Close Condoms.
Tauntte Size 6-11 Men Genuine Leather Boats Tassel Loafers Formal Oxford Moccasins Brogues Shoes (Brown),TA126SH0FEQEJNAFAMZ,"8,900 - ₦ 9,999",4.5,https://www.jumia.com.ng/tauntte-size-6-11-men-genuine-leather-boats-tassel-loafers-formal-oxford-moccasins-brogues-shoes-brown-34618852.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/25/881643/1.jpg?7043,23,jumia,fashion,	Breathable	Anti-odor	Non-Slip	Hard-wearing	Tassel	What’s in the box	1xShoes
"Puritan'S Pride Biotin 10,000 Mcg Ultra Mega 50softgel",BR461HB1CYAS4NAFAMZ,"4,000",4.7,https://www.jumia.com.ng/biotin-10000-mcg-ultra-mega-50softgel-puritans-pride-mpg1221895.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/82/221844/1.jpg?4312,3,jumia,health and beauty,"	Rapid Hair Growth	Beautiful , Radiant skin	Stronger Nails	50 rapid release soft-gel	Very high quality supplementand feel your best. Just one Ultra Mega Biotin softgel provides 10,000mcg of Biotin, also known to assist in protein and fat metabolism for energy use. These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure or prevent any disease.Found in foods such as oatmeal and soy, Biotin, a water-soluble B vitamin, assists in energy metabolism in cells.  It is involved in certain reactions that use energy in the body. These include reactions involved with carbohydrate and fat metabolism.Supplement FactsServing Size 1 Softgel		Amount Per Serving	% Daily Value		Biotin (as d-Biotin)	10,000 mcg                                3,333%				Directions: For adults, take one (1 softgel daily, preferably with a meal.	Other Ingredients: Soybean Oil, Gelatin, Vegetable Glycerin, Yellow Beeswax, Titanium Dioxide Color. No Artificial Flavor or Sweetener, No Preservatives, No Sugar, No Starch, No Milk, No Lactose, No Gluten, No Wheat, No Yeast, No Fish. Sodium Free. WARNING: If you are pregnant, nursing, taking any medications or have any medical condition, consult your doctor before use. Discontinue use and consult your doctor if any adverse reactions occur. Keep out of reach of children. Store at room temperature. Do not use if seal under cap is broken or missing.	Biotin helps promote skin, hair and nail health so you can look and feel your best.** Just one Ultra Mega Biotin softgel provides 10,000mcg of Biotin, also known to assist in protein and fat metabolism for energy use.** Includes 50 rapid release softgels.	About Puritan’s Pride	For more than 40 years, Puritan's Pride has helped families achieve a lifestyle of wellness. Our vitamins and supplements are made with care from the highest quality ingredients. They are tested or inspected as many as 15 times throughout the manufacturing process. That's why you can shop with confidence. We take pride in our products and helping customers feel their best.	Supplement Facts			Serving Size 1 Softgel			Amount Per Serving	% Daily Value	Biotin (as d-Biotin) 10,000 mcg 3,333%	Directions: For adults, take one (1) softgel daily, preferably with a meal.		Other Ingredients: Soybean Oil, Gelatin, Vegetable Glycerin, Yellow Beeswax, Titanium Dioxide Color.		WARNING: If you are pregnant, nursing, taking any medications or have any medical condition, consult your doctor before use. Discontinue use and consult your doctor if any adverse reactions occur. Keep out of reach of children. Store at room temperature. Do not use if seal under cap is broken or missing.	No Artificial Flavor or Sweetener, No Preservatives, No Sugar, No Starch, No Milk, No Lactose, No Gluten, No Wheat, No Yeast, No Fish. Sodium Free.							and feel your best. Just one Ultra Mega Biotin softgel provides 10,000mcg of Biotin, also known to assist in protein and fat metabolism for energy use. These statements have not been evaluated by the Food and Drug Administration. These products are not intended to diagnose, treat, cure or prevent any disease.Found in foods such as oatmeal and soy, Biotin, a water-soluble B vitamin, assists in energy metabolism in cells.  It is involved in certain reactions that use energy in the body. These include reactions involved with carbohydrate and fat metabolism.Supplement FactsServing Size 1 Softgel		Amount Per Serving	% Daily Value		Biotin (as d-Biotin)	10,000 mcg                                3,333%				Directions: For adults, take one (1 softgel daily, preferably with a meal.	Other Ingredients: Soybean Oil, Gelatin, Vegetable Glycerin, Yellow Beeswax, Titanium Dioxide Color. No Artificial Flavor or Sweetener, No Preservatives, No Sugar, No Starch, No Milk, No Lactose, No Gluten, No Wheat, No Yeast, No Fish. Sodium Free. WARNING: If you are pregnant, nursing, taking any medications or have any medical condition, consult your doctor before use. Discontinue use and consult your doctor if any adverse reactions occur. Keep out of reach of children. Store at room temperature. Do not use if seal under cap is broken or missing.	Biotin helps promote skin, hair and nail health so you can look and feel your best.** Just one Ultra Mega Biotin softgel provides 10,000mcg of Biotin, also known to assist in protein and fat metabolism for energy use.** Includes 50 rapid release softgels.	About Puritan’s Pride	For more than 40 years, Puritan's Pride has helped families achieve a lifestyle of wellness. Our vitamins and supplements are made with care from the highest quality ingredients. They are tested or inspected as many as 15 times throughout the manufacturing process. That's why you can shop with confidence. We take pride in our products and helping customers feel their best.	Supplement Facts			Serving Size 1 Softgel			Amount Per Serving	% Daily Value	Biotin (as d-Biotin) 10,000	Specifications	SKU: BR461HB1CYAS4NAFAMZ	Skin Type: All Skin Types	Production Country: United States	Product Line: dannyy store	Weight (kg): 0.025"
Omag Cosmetics Indigo Powder Organic,OM326HB15AX6ENAFAMZ,"3,150",4.5,https://www.jumia.com.ng/omag-cosmetics-indigo-powder-organic-41837396.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/69/373814/1.jpg?0422,2,jumia,health and beauty,	ammonia-free	natural hair dye	no added chemicals	100% natural	impart a blue tint to hair	Specifications	SKU: OM326HB15AX6ENAFAMZ	Hair Type: All Hair Types	Skin Type: All Skin Types	Weight (kg): 0.2
 Female Crystal Bracelet For Gift,GE779AC0G3RXRNAFAMZ,"1,590",3.9,https://www.jumia.com.ng/fashion-female-crystal-bracelet-for-gift-13005072.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/27/050031/1.jpg?5489,117,jumia,fashion,"	women gift	women gift	crystal bracelet	crystal bracelet	luxury jewel	luxury jewel	What’s in the box	Glamorous Female Crystal Bracelet With Artificial diamond Inlaid For Wedding, Engagement, Mother`s Day And Birthday Gift, Diameter: 5.25 cm, Perimeter:16.5 cm(Silver)"
Organic Pure Organic Olive Oil Hair Dye,OR937ST1F9TWSNAFAMZ,"2,800",5.0,https://www.jumia.com.ng/organic-pure-organic-olive-oil-hair-dye-48091168.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/86/119084/1.jpg?7725,1,jumia,health and beauty,"	It  eliminates the fear of cancer due to hair dye.	It is a natural, non-toxic and hurtles herbal product with high technology	Help in maintaining a fairly constant dark hair.	Does not leave a black stain on hair scalp	Can be use by all age group	What’s in the box	1 pack of pure organic hair dye"
 EasyOn Waist Trainer - Black,FA203AA1IRHCNNAFAMZ,"1,300",2.5,https://www.jumia.com.ng/fashion-easyon-waist-trainer-black-36418919.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/91/981463/1.jpg?3632,1,jumia,fashion,	Material: Polyester	Colour: Black	Comfortable	Fit easily	Sexy waist shaper	Flexible and durable	Specifications	SKU: FA203AA1IRHCNNAFAMZ	Care Label: <ul><li>Do not use Chlorine Bleach</li><li>Do not Iron</li><li>Handwash only</li></ul>	Color: Black	Main Material: Polyester	Model: WaistTrainer	Product Line: Gold+	Weight (kg): 0.2
Hemani Rosemary Oil - 2pcs,HE589HB0AILATNAFAMZ,"1,995",4.4,https://www.jumia.com.ng/rosemary-oil-2pcs-hemani-mpg1209913.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/17/663573/1.jpg?7575,5,jumia,health and beauty,	Makes hair longer and stronger	Aromatherapy	Provides relief from respiratory symptoms	Tones skin & removes dryness	Stimulates circulation	Relieves pain	Specifications	SKU: HE589HB0AILATNAFAMZ	Skin Type: All Skin Types	Main Material: Essential oil	Product Line: Nature Essence	Weight (kg): 0.3
 Mens Big Size Formal Shoes Black Dress Oxfords Shoes,FA203SH1BEPNJNAFAMZ,"7,500 - ₦ 8,800",4.7,https://www.jumia.com.ng/fashion-mens-big-size-formal-shoes-black-dress-oxfords-shoes-38382697.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/79/628383/1.jpg?7601,6,jumia,fashion,	Your Own Style And Fashion On Your Way;	Hard-Wearing Anti-Slip and Breathable And Hot;	Light Weight and Walking Comfortable;	Fashion Formal Shoes On Sale;	Fashion Dress Business Shoes For Business & Office;	Fashion Formal Oxfords Business & Office Footwear;	What’s in the box	1 pair shoes
O'Tega Loafers With Belt Detail - Brown,OT575SHADOIGNAFAMZ,"8,600",4.2,https://www.jumia.com.ng/otega-loafers-with-belt-detail-brown-171736.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/63/7171/1.jpg?3965,17,jumia,fashion,"	Leather upper	Leather inner	Rubber sole	High heel	Please note that inner lining colour may vary from picture, design underneath sole may also vary	Specifications	SKU: OT575SHADOIGNAFAMZ	Heel Type: High	Shoe type [P]: Heels	Color: Brown	Main Material: Leather	From the Manufacturer: Please note that inner lining colour may vary from picture, design underneath sole may also vary <br /><ul style=""box-sizing: border-box; margin: 0px; padding: 0px; list-style: none;""></ul><br />	Product Line: o'tega shoes	Weight (kg): 0.5"
"Hcg P-TEST PREGNANCY TEST STRIPS (50 Strips, For 50 Tests)",HC682HB0OGBT2NAFAMZ,"3,300",4.2,https://www.jumia.com.ng/p-test-pregnancy-test-strips-50-strips-for-50-tests-hcg-mpg242058.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/41/072582/1.jpg?8410,10,jumia,health and beauty,	Detects pregnancy as early as 2weeks old	Over 99.9% accurate.	Affordable	Easy to use		Tested and Trusted	What’s in the box	A box contains 50 pieces of P-TEST pregnancy test strip.
 EUR 39-46 Men Chelsea Boots Fashion Men's Suede Leather Ankle,FA203FS0EJCX6NAFAMZ,"8,000",3.7,https://www.jumia.com.ng/fashion-eur-39-46-men-chelsea-boots-fashion-mens-suede-leather-ankle-43871442.html,https://ng.jumia.is/unsafe/fit-in/500x500/filters:fill(white)/product/24/417834/1.jpg?0031,7,jumia,fashion,"	New and fashion	Excellent workmanship	Wear-resisting, Anti-skidding	Comfortable, breathable,durable,soft	Cute and nice	Specifications	SKU: FA203FS0EJCX6NAFAMZ	Color: black	Main Material: swede	Product Line: clarity	Weight (kg): 0.2"
